8910	8910	1
8189	8189	1
10019	2634	0
10588	124907647	0
208	2099	1
55114	55114	1
9246	4771	0
6009	8665	1
124903595	124903595	1
100130302	118672	0
219986	219986	1
6235	6235	1
56000	4522	0
695	253430	0
178	4552	0
56000	56000	1
83737	8996	0
1176	1176	1
100130302	100130302	1
2043	348	0
5364	55315	0
10519	3091	1
79717	5539	0
3551	8772	0
79735	79735	1
1001	1001	1
3231	27092	0
3725	403284	0
2517	11040	0
10171	1749	0
222537	1613	0
7430	124905802	0
10231	10231	1
6923	8660	1
113457	150684	1
55650	55650	1
10220	10220	1
219464	2099	0
406885	55669	0
10171	2534	0
831	1910	0
54472	259296	0
29785	81603	0
5528	26118	0
6829	133396	0
5781	442891	0
3797	3797	1
10163	10163	1
51301	51301	1
57412	64805	0
222537	8360	0
100507027	55697	0
3635	4486	1
3083	5770	1
1268	5584	1
100169768	10791	0
146	55845	0
112574	219431	0
124908477	8678	0
10220	124907703	0
51256	59	1
200958	2065	1
7223	5569	0
5024	1073	0
773	1146	0
10207	7436	0
9392	51060	0
8760	8760	1
10207	816	1
2078	2078	1
5588	5770	1
3294	8724	0
27183	27183	1
4609	4691	1
114609	6923	1
124905802	124905802	1
5583	6643	1
2043	2043	1
8737	831	0
390190	915	0
51447	65125	0
9716	9716	1
5905	285641	0
55669	55669	1
53904	53904	1
2941	2902	0
5257	59272	0
8312	51454	0
10154	80198	0
5693	115201	0
90	90	1
57159	6262	0
10762	10762	1
1392	124905831	0
3269	26664	0
124908327	6464	0
3083	80176	1
1013	1013	1
26056	10199	0
6326	6326	1
574033	574033	1
6425	6425	1
1945	6548	0
2495	85440	1
124905754	5518	0
442900	442900	1
1398	9978	1
6060	133396	0
84557	4690	0
2249	3320	0
56052	56052	1
150684	8453	1
1290	1290	1
27030	27030	1
8572	10277	0
27190	80781	0
118460	3804	0
1013	60485	0
406988	1237	0
124904143	3455	0
51010	8835	0
10519	1200	1
124908489	7252	0
4567	4567	1
10207	116443	1
347688	4297	0
283459	54815	0
53904	51347	0
6916	163	0
64979	64979	1
29984	3292	0
283459	8555	0
54965	23312	0
5216	353142	0
1755	28964	0
3603	51602	0
23353	23353	1
51077	6199	0
5579	5793	1
5364	64579	0
124907647	1071	0
4331	5747	1
220988	220988	1
133522	1163	0
3248	7006	0
2878	57122	0
23381	3727	1
3480	84557	0
2549	5800	1
23382	1462	0
390260	63035	0
93643	5973	0
83658	55860	0
2847	6778	0
11040	4690	1
124908510	124908510	1
124908485	124904140	0
5770	6643	1
9266	7430	0
3727	3674	0
115727	3883	0
124904143	124904143	1
80022	80022	1
2201	558	0
2752	2752	1
89869	89869	1
117178	9653	0
1358	6432	0
100169768	100169768	1
124908479	1101	0
124905431	124905431	1
10519	10971	1
65057	8607	1
5781	124905831	0
107987478	107987478	1
8760	8835	0
143686	143686	1
224	224	1
2173	2173	1
124907625	124907625	1
3459	5970	1
2081	2081	1
90249	124900883	0
1741	8573	1
3231	124907174	0
138882	138882	1
3565	3565	1
127829	127829	1
3559	759	0
406884	441531	0
3231	3231	1
238	9978	1
7832	9500	0
29785	29785	1
4574	4574	1
403274	2954	0
5499	351	0
9730	9730	1
121601	121601	1
130	130	1
10956	10956	1
3691	80176	1
387	3883	0
6541	6541	1
4352	558	1
117581	117581	1
2834	8361	0
26533	4149	0
112268336	112268336	1
3845	4853	0
124907310	124907310	1
401666	6235	0
208	6667	1
57122	124907690	0
124904668	2475	0
124905822	6129	0
654364	654364	1
5796	6774	1
2357	2078	0
3560	7410	1
3040	4804	1
139189	139189	1
55651	9229	0
343702	8792	0
57412	9500	0
65260	65260	1
8809	124907239	0
9074	9074	1
8828	1613	0
1398	3717	1
5579	55612	0
79317	79317	1
100507027	9126	0
3803	3803	1
4736	124907607	0
53407	53407	1
2169	128178	0
5747	440275	0
124907277	51077	0
8517	5518	0
4716	51495	0
10971	2547	1
4544	727837	0
285643	285643	1
4690	3818	0
6585	6585	1
1436	2064	1
64901	3832	0
124901221	9536	0
4224	64979	0
130	10120	0
221823	90249	0
10113	10113	1
57016	57016	1
11040	9978	1
27315	27315	1
53904	4086	0
7128	7128	1
2694	5795	0
7531	5407	0
101954275	101954275	1
124903414	3897	0
8809	8809	1
57733	57733	1
8325	4999	0
9966	9966	1
79717	8517	0
116984	2049	0
93643	55957	0
3171	5579	0
26	26	1
5579	5796	1
4691	6667	1
9131	3764	0
2885	57610	1
5957	5957	1
442117	442117	1
2847	2847	1
124905771	124905771	1
127623	127623	1
84667	124905822	0
5335	26122	0
57016	53	0
207	54461	1
4331	6772	1
3797	480	0
4352	7428	1
6591	64786	0
8440	124907292	0
26056	85440	1
1263	1263	1
3691	9146	1
10156	10156	1
8337	8337	1
1442	5921	1
2639	2639	1
80339	80339	1
5747	7534	1
2782	4564	0
114609	1956	1
81697	166378	0
115727	6874	0
1340	56001	0
6184	56474	0
950	950	1
26272	8772	0
4771	5066	1
124900915	124900915	1
207	100532731	0
9132	10136	0
2862	199857	0
9063	100137049	0
8876	7923	0
2017	9093	1
26007	26007	1
57610	6326	0
1021	2185	1
23114	196385	0
124907170	8819	0
10000	5371	1
79868	79868	1
114609	51412	0
1398	3560	1
727837	8085	0
407051	6259	0
8702	8702	1
1945	1945	1
124907574	6924	0
401661	401661	1
8809	124908282	0
5770	836	1
8140	2878	0
221823	221823	1
1591	7386	0
124904983	124907247	0
257397	4716	0
1613	5580	1
347688	347688	1
3269	3269	1
1398	6923	1
358	55612	0
63035	51032	0
124908356	124908356	1
10000	10445	1
1340	401661	0
200315	5581	0
55114	9652	0
5524	5524	1
6991	6991	1
6431	6431	1
3551	4478	1
83440	83440	1
5145	5145	1
22824	22824	1
283092	10057	0
23545	406947	0
3643	5469	0
2534	87	1
10905	10905	1
64919	256987	0
64919	64919	1
2788	2788	1
124907167	124907167	1
221264	3589	0
2912	6432	0
60485	60485	1
390064	4522	0
6262	1317	0
124903595	84890	0
3836	153364	0
8178	124907679	0
55012	8243	0
124908341	5495	0
10048	999	1
5783	343172	0
64283	60673	0
23545	64805	0
8555	8623	0
57666	57666	1
638	26985	0
1268	283459	0
3320	638	0
5364	5788	1
6789	6789	1
26122	26122	1
1013	56474	0
25777	7357	0
10048	5364	1
10163	135946	0
359	359	1
4716	5921	1
1340	1340	1
6772	891	1
1499	7534	1
51347	51347	1
6431	5579	0
5216	165904	0
57552	57552	1
124907293	117178	0
1869	1869	1
60	6195	1
23569	23569	1
4824	4824	1
207	3039	1
1017	49861	0
9730	58	0
124907247	124907247	1
6730	6730	1
558	8453	1
5531	5531	1
9135	9135	1
3659	5770	0
6731	51495	0
5594	343702	0
3909	124907188	0
3091	65057	1
23557	154807	0
7410	81603	1
5590	5788	1
355	999	1
135948	135948	1
131890	4804	0
2954	2268	0
8341	8341	1
219983	124907306	0
114609	1435	1
4986	26007	0
55612	55612	1
8773	3269	0
222236	124907292	0
6829	1869	0
8704	29117	0
137868	3434	0
6597	6601	1
4716	8312	1
124907321	3300	0
54984	80198	1
9794	4359	0
10563	10563	1
3589	3589	1
3198	3198	1
5693	26834	0
63035	124907651	0
3816	4499	0
58	6548	1
1672	5962	0
1687	1687	1
6777	6777	1
84950	84950	1
10893	120066	0
84991	84991	1
5216	5216	1
1499	6774	1
406882	5261	0
56903	56903	1
1562	3091	0
89869	7011	0
3607	406884	0
116028	80339	0
504191	504191	1
124905802	5747	0
3764	3764	1
4729	867	0
4478	7529	1
4629	4629	1
124907581	6233	0
3973	5770	0
2208	2208	1
55506	55506	1
5957	26056	0
25	23327	0
10019	10019	1
2948	102800317	0
345630	124907321	0
6262	6262	1
11285	25847	0
1027	1432	1
51010	51010	1
124906378	8453	0
55070	2201	0
3708	60673	0
3725	8607	1
387	5800	0
6167	6167	1
23557	867	1
3106	3106	1
10877	10877	1
84364	84364	1
114798	116984	0
2531	2531	1
5688	6528	0
5432	5432	1
9794	9794	1
4831	4831	1
574033	219874	0
64579	64579	1
90249	90249	1
642843	9693	0
54461	7533	1
3973	65264	0
80336	64976	0
5827	8370	0
410	4999	0
442900	6528	0
150684	7010	1
10277	10277	1
2495	26056	1
2561	815	1
3294	3294	1
284486	284486	1
23624	23624	1
65057	7514	1
118460	118460	1
6432	124907648	0
1019	815	1
8840	7514	0
5921	967	1
2165	949	0
3685	3685	1
340485	1154	0
169044	169044	1
9992	340485	0
912	84219	0
22954	6924	0
257397	578	0
7520	5021	0
3716	7010	1
9170	29906	0
9653	9653	1
23517	6421	0
2165	2165	1
401666	401666	1
51802	51808	0
143502	57016	0
7529	8312	1
5158	80022	0
54461	8312	1
8572	8572	1
1739	1956	0
3716	558	1
124907703	3764	0
2834	9135	0
9437	124905436	0
5499	5499	1
1442	967	1
51655	51655	1
3708	53842	0
23517	23517	1
6303	6303	1
51347	3607	0
11001	3106	0
256471	1363	0
93183	93183	1
85007	26	0
166378	166378	1
4804	5347	1
368	368	1
2932	7430	1
353142	353142	1
57552	3718	0
1672	1672	1
1460	1460	1
25	573	1
5261	1749	0
25	2547	1
79621	79621	1
6391	6391	1
4804	7430	1
80326	80326	1
4573	5957	0
10728	3725	1
915	915	1
432	432	1
26272	26272	1
6915	6915	1
65125	65125	1
1200	7011	1
80336	80336	1
55957	283208	0
7006	81603	1
6009	7533	1
25851	25851	1
403278	403278	1
5583	8243	1
344807	344807	1
442891	7357	0
51274	3300	0
115024	115024	1
22941	83660	0
81466	81466	1
5364	5747	1
10961	7357	0
124907153	124907153	1
51318	51318	1
27295	5702	0
1020	9229	1
58533	89790	0
387680	387680	1
29990	4352	0
124907273	124907273	1
7327	6199	0
5407	224	0
1398	7010	1
10791	10791	1
85363	85363	1
2475	8504	0
124902333	124902333	1
5921	85440	1
85007	124907574	0
5539	5539	1
10207	4842	1
4804	3797	0
10277	442891	0
100528032	127829	0
1398	3459	1
10806	59	1
2475	4149	1
353514	353514	1
196743	340419	0
2957	2957	1
341208	124908510	0
406947	406947	1
5781	22824	0
54788	124905783	0
10163	2994	0
3300	3300	1
23569	93643	0
84168	84168	1
27180	27180	1
5788	5795	1
50837	196527	0
390064	390064	1
90226	90226	1
5264	5264	1
2357	27183	0
51802	5973	0
10207	51077	0
8600	8600	1
124907170	220988	0
124902847	124902847	1
1740	9743	1
2064	4690	1
6129	7431	0
26834	8737	0
169044	5333	0
5977	5977	1
124907694	124907694	1
30011	203228	0
5429	5429	1
1358	1358	1
55224	55224	1
51060	1755	0
11146	5787	1
6612	23432	0
3625	3625	1
7481	2921	0
3560	3815	1
2017	5781	1
29785	6262	0
124907204	50837	0
124907213	257397	0
5578	5580	1
55509	6143	0
133522	133522	1
6206	6206	1
5335	6654	1
56953	56953	1
3718	1136	0
50848	50848	1
90701	8449	0
6340	8724	1
11019	57038	0
80349	23381	0
10856	1499	1
10424	8660	0
836	84451	0
51762	51762	1
64979	7159	0
84706	283208	0
3480	257397	0
91319	91319	1
65267	6645	0
10519	208	1
5524	5261	0
124905791	124905791	1
171389	171389	1
64850	55114	0
9716	1263	0
253430	5590	0
6878	219464	0
1741	3675	0
22941	3077	0
55860	55860	1
915	124907310	0
8555	8555	1
9616	9616	1
7327	124904140	0
84105	8819	0
1363	107987478	0
5597	5597	1
355	5782	1
23353	26538	0
7357	124905798	0
51495	3832	0
5023	9601	0
3399	7529	1
116988	124908338	0
4804	3292	0
57122	57122	1
9541	80834	0
2169	259296	0
124907239	53842	0
5836	124908102	0
124907188	51733	0
5903	5903	1
178	56474	0
51412	867	0
3459	8453	1
3481	695	0
3667	558	1
79767	3101	0
54984	6605	1
130	10229	0
4055	4055	1
1365	124907647	0
124907650	124907650	1
23225	2222	0
65057	6605	1
2690	84249	0
642517	642517	1
6176	338382	0
8702	10956	0
1136	1136	1
219983	80326	0
7942	785	0
8337	7430	0
10120	3909	0
11337	11285	0
23385	55650	0
3908	3908	1
857	857	1
973	26281	0
124907578	7827	0
23385	23385	1
9700	9700	1
100507027	353514	0
131890	131890	1
6737	6737	1
51128	124907664	0
8633	8633	1
861	861	1
10489	3832	0
22941	22941	1
55080	55207	0
3685	513	0
353144	6731	0
54965	8773	0
55605	55605	1
4609	6597	1
3804	22900	0
5590	699	0
5563	5563	1
3040	983	1
912	9730	0
3141	83660	0
10154	1144	0
8517	8517	1
1268	5770	1
128966744	128966744	1
3804	7293	0
4035	815	1
403274	10113	0
124908485	1262	0
137970	137970	1
8175	84811	0
341640	5287	0
22794	51733	0
5829	8392	0
81472	6528	0
124902333	30011	0
257313	27180	0
2562	5090	0
7023	7023	1
2152	2152	1
84249	84249	1
124907295	124907295	1
124904668	124904668	1
10277	54626	0
5101	5101	1
124907651	124907651	1
124908327	124908327	1
124908503	6591	0
3039	4747	1
2049	2049	1
115201	115201	1
4331	4747	1
2862	2862	1
2099	3824	0
3607	125467750	0
8706	1146	0
6882	6882	1
440	440	1
3231	3836	0
2201	2201	1
51010	2885	0
3231	51085	0
1200	4609	1
3635	5335	1
124907306	124907306	1
219983	5216	0
7430	7431	1
84265	124907694	0
89790	89790	1
10971	4747	1
10489	26118	1
1176	54541	0
3083	27018	0
6060	4615	0
3702	3718	1
169044	11157	0
124907961	124907961	1
5663	83658	0
2782	8310	0
2534	26118	1
57823	5407	0
79188	2495	0
9564	51412	0
2885	7428	1
122809	122809	1
56953	406882	0
107984365	6203	0
3643	558	1
1741	1742	1
6469	1460	0
51274	4760	0
3689	57412	0
23381	3091	1
5295	6464	1
11001	643246	0
348	27030	0
11040	10445	0
1956	5795	1
22933	127281	0
59	124907228	0
23432	116988	0
124900883	8392	0
124907214	124907214	1
27074	123041	0
135112	135112	1
124908341	8996	0
8660	627	0
3636	5781	1
2954	51744	0
2782	2782	1
9547	29982	0
23057	23057	1
5518	133522	0
2153	2153	1
26834	2357	0
5269	5269	1
207	3725	1
130	7251	0
84733	7031	0
2534	8065	1
124907167	7006	0
80781	3269	0
64386	5782	0
7006	3635	0
84557	84557	1
54429	64901	0
441024	3925	0
26007	7006	0
949	949	1
6391	51520	0
55114	574033	0
5066	7249	1
10331	203228	0
406988	406988	1
2165	5747	0
8877	8877	1
1456	124907321	0
151531	151531	1
5021	5021	1
2554	5584	1
816	9229	1
773	773	1
64926	64926	1
6548	2167	0
25847	25	0
2806	2806	1
26830	124903595	0
124908489	6184	0
7922	7922	1
10672	2781	1
10686	10686	1
6323	6323	1
2249	4716	0
124907213	124907213	1
1101	1101	1
558	124901505	0
3764	8337	0
84309	51128	0
5800	6654	1
170067	4690	0
51429	51429	1
10171	10171	1
119391	406985	0
10979	23205	0
341208	341208	1
9479	9479	1
1163	219983	0
8450	1073	0
2012	2012	1
4736	8772	0
146	7531	0
9388	9388	1
23557	79868	0
124907292	124907292	1
6206	124907595	0
1073	8312	0
124907574	124907574	1
2634	2634	1
5970	9246	0
6323	1499	0
10000	4794	0
191	1456	0
5066	8045	1
8572	124907188	0
10893	5092	0
1200	1736	1
10400	10588	0
9562	9562	1
26538	353144	0
407054	407054	1
6731	124907690	0
65263	10686	0
345630	345630	1
5569	2629	0
2037	2037	1
10424	10424	1
339761	339761	1
3428	3804	0
952	952	1
442910	442910	1
3346	4589	0
9564	9564	1
2053	6585	0
7249	8665	1
7059	7059	1
4747	8045	1
2878	8600	0
26528	4831	0
8792	8792	1
8437	8437	1
51602	51602	1
6916	6916	1
255043	785	0
25	54984	1
5159	8835	1
3171	4550	0
7059	10956	0
54461	58	1
355	5580	1
3633	3633	1
30011	9093	1
8996	8996	1
3717	6923	1
6811	7329	0
124907650	4731	0
3761	124907201	0
390067	390067	1
51060	10382	0
1073	1073	1
124907578	124907578	1
9435	9435	1
2099	23381	1
84219	7223	0
10806	4804	1
2535	5148	0
5023	5023	1
3818	3818	1
4771	124902333	0
8277	8277	1
8309	26834	0
406980	124907213	0
3607	10563	0
100101268	100101268	1
2322	4555	0
79290	5272	0
26056	7533	1
124904107	85363	0
10911	79868	0
6330	6330	1
5836	124907581	0
55605	124905798	0
7159	51347	0
8178	8178	1
80198	8607	1
27018	7299	0
5970	26007	0
10672	5506	0
124907330	124907330	1
10787	513	0
51074	51074	1
64902	11168	0
5971	5971	1
11285	11001	0
5802	5802	1
1045	5592	0
4359	4359	1
113457	5159	1
4736	324	0
51447	220988	0
7923	7923	1
27128	643246	0
9611	9611	1
10519	6597	1
84991	200315	0
8623	8623	1
6330	124908474	0
5580	7481	0
2752	8996	0
1176	6259	0
343702	1495	0
10971	65057	1
84219	84219	1
1295	219431	0
4647	4647	1
124907204	124907204	1
10400	10400	1
5836	2167	0
2329	2329	1
2065	26525	0
124907456	124907456	1
124907224	124907224	1
124905429	124905429	1
816	983	1
10588	153364	0
5580	5796	1
3636	4486	1
4224	55012	0
8313	116443	0
23409	23409	1
1435	2534	1
2517	2517	1
55697	55697	1
100169758	100169758	1
49861	49861	1
6203	10588	0
49861	124905327	0
6448	10400	0
6774	867	1
10484	10484	1
1613	6774	1
54840	54840	1
3428	3428	1
3717	5295	1
2495	5542	0
64377	1363	0
124538	54984	0
23205	9146	0
3012	3012	1
7942	288	0
26	208	0
2534	8573	1
50837	50837	1
5021	80022	0
3824	5524	0
6455	6455	1
29906	29906	1
64377	64377	1
1200	6421	0
406888	339745	0
124908489	950	0
6869	6869	1
23382	23382	1
8370	8370	1
8440	8900	0
25885	25885	1
6344	6344	1
79188	79188	1
10728	5581	0
1499	54984	1
60485	64978	0
392392	392392	1
221264	26528	0
8361	8361	1
100137049	100137049	1
56001	56001	1
5518	5518	1
343172	6210	0
2475	124908500	0
9104	9104	1
100528032	100528032	1
150684	2534	1
113457	51060	0
113278	113278	1
10489	3717	1
23557	3082	1
10019	2782	0
95	95	1
6332	10870	0
114798	124907574	0
6548	4486	0
51060	51060	1
124907585	51744	0
3689	3689	1
26301	26007	0
5495	916	0
785	785	1
29117	5584	0
150684	338376	0
5579	5788	1
8493	8623	0
4297	118672	0
3434	51020	0
9653	7172	0
4715	4715	1
5338	5338	1
124906796	5562	0
2787	2921	0
1736	23381	1
3043	10588	0
7324	3251	0
8440	4086	0
389692	862	0
389692	389692	1
826	138882	0
11001	11001	1
63924	63924	1
8175	8175	1
2495	967	1
51802	51802	1
219983	5241	0
4296	6804	1
6176	6176	1
1398	2885	1
30011	57412	0
392391	8828	0
65110	65110	1
820	820	1
208	7011	1
4478	84219	0
10787	54	0
1613	5582	1
5580	6774	1
5584	9093	1
64850	29093	0
1103	1103	1
759	759	1
3716	7409	1
3643	6924	1
6303	8504	0
283092	283092	1
64850	2169	0
124907216	124907216	1
26272	51301	0
26122	124908341	0
178	178	1
124904107	124904107	1
5524	124907201	0
60	7431	1
1349	124908479	0
124905436	124905436	1
4615	4615	1
3551	7431	1
54965	54965	1
653361	5528	0
10585	6235	0
5921	8665	1
6432	169044	0
8354	2121	0
4986	6235	0
22933	4522	0
54881	54881	1
3106	2523	0
124905765	343172	0
5588	5795	1
1021	87	1
7252	4300	0
6171	26834	0
1435	107984349	0
5518	1365	0
3716	8835	1
219432	283093	0
338376	338376	1
4756	4756	1
3560	4352	1
6258	6258	1
9126	9126	1
